# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/24 18:12:12
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.7451    0.3000  5.890e+00
  0.7451    0.3500  5.934e+00
  0.7451    0.4000  5.977e+00
  0.7451    0.4500  6.048e+00
  0.7451    0.5000  6.114e+00
  0.7451    0.5500  6.184e+00
  0.7451    0.6000  6.260e+00
  0.7451    0.6500  6.362e+00
  0.7451    0.7000  6.491e+00
  0.7451    0.7500  6.601e+00
  0.7451    0.8000  6.744e+00
  0.7451    0.8500  6.902e+00
  0.7451    0.9000  7.053e+00
  0.7451    0.9500  7.269e+00
  0.7451    1.0000  7.498e+00
  0.7451    1.0500  7.762e+00
  0.7451    1.1000  8.048e+00
  0.7451    1.1500  8.361e+00
  0.7451    1.2000  8.699e+00
  0.7451    1.2500  9.048e+00
  0.7451    1.3000  9.472e+00
  0.7451    1.3500  9.911e+00
  0.7451    1.4000  1.043e+01
  0.7451    1.4500  1.102e+01
  0.7451    1.5000  1.178e+01
  0.7451    1.5500  1.260e+01
  0.7451    1.6000  1.341e+01
  0.7451    1.6500  1.379e+01
  0.7451    1.7000  2.281e+01
  0.7451    1.7500  6.028e+01
  0.7451    1.8000  2.235e+01
  0.7451    1.8500  2.152e+01
  0.7451    1.9000  2.540e+01
  0.7451    1.9500  3.630e+01
  0.7451    2.0000  5.772e+01
  0.7451    2.0500  9.049e+01
  0.7451    2.1000  1.161e+02
  0.7451    2.1500  8.497e+01
  0.7451    2.2000  8.230e+01
  0.7451    2.2500  5.383e+01
  0.7451    2.3000  3.672e+01
  0.7451    2.3500  2.723e+01
  0.7451    2.4000  2.245e+01
  0.7451    2.4500  1.994e+01
  0.7451    2.5000  1.800e+01
  0.7451    2.5500  1.656e+01
  0.7451    2.6000  1.560e+01
  0.7451    2.6500  1.504e+01
  0.7451    2.7000  1.469e+01
  0.7451    2.7500  1.469e+01
  0.7451    2.8000  1.488e+01
  0.7451    2.8500  1.596e+01
  0.7451    2.9000  1.958e+01
  0.7451    2.9500  2.557e+01
  0.7451    3.0000  3.644e+01
  0.7451    3.0500  5.598e+01
  0.7451    3.1000  7.611e+01
  0.7451    3.1500  5.535e+01
  0.7451    3.2000  3.470e+01
  0.7451    3.2500  4.799e+01
  0.7451    3.3000  6.307e+01
  0.7451    3.3500  4.318e+01
  0.7451    3.4000  2.474e+01
  0.7451    3.4500  1.590e+01
  0.7451    3.5000  1.151e+01
  0.7451    3.5500  9.141e+00
  0.7451    3.6000  7.665e+00
  0.7451    3.6500  6.649e+00
  0.7451    3.7000  5.878e+00
  0.7451    3.7500  5.329e+00
  0.7451    3.8000  4.814e+00
  0.7451    3.8500  4.444e+00
  0.7451    3.9000  4.111e+00
  0.7451    3.9500  3.834e+00
  0.7451    4.0000  3.658e+00
  0.7451    4.0500  3.448e+00
  0.7451    4.1000  3.246e+00
  0.7451    4.1500  3.096e+00
  0.7451    4.2000  2.959e+00
  0.7451    4.2500  2.820e+00
  0.7451    4.3000  2.672e+00
  0.7451    4.3500  2.564e+00
  0.7451    4.4000  2.475e+00
  0.7451    4.4500  2.370e+00
  0.7451    4.5000  2.294e+00
  0.7451    4.5500  2.216e+00
  0.7451    4.6000  2.157e+00
  0.7451    4.6500  2.076e+00
  0.7451    4.7000  2.039e+00
  0.7451    4.7500  1.976e+00
  0.7451    4.8000  1.918e+00
  0.7451    4.8500  1.848e+00
  0.7451    4.9000  1.813e+00
  0.7451    4.9500  1.773e+00
  0.7451    5.0000  0.000e+00

  0.7647    0.0000  5.744e+00
  0.7647    0.0500  5.727e+00
  0.7647    0.1000  5.730e+00
  0.7647    0.1500  5.750e+00
  0.7647    0.2000  5.786e+00
  0.7647    0.2500  5.827e+00
  0.7647    0.3000  5.854e+00
  0.7647    0.3500  5.895e+00
  0.7647    0.4000  5.956e+00
  0.7647    0.4500  6.006e+00
  0.7647    0.5000  6.082e+00
  0.7647    0.5500  6.158e+00
  0.7647    0.6000  6.225e+00
  0.7647    0.6500  6.335e+00
  0.7647    0.7000  6.456e+00
  0.7647    0.7500  6.571e+00
  0.7647    0.8000  6.721e+00
  0.7647    0.8500  6.872e+00
  0.7647    0.9000  7.040e+00
  0.7647    0.9500  7.238e+00
  0.7647    1.0000  7.481e+00
  0.7647    1.0500  7.731e+00
  0.7647    1.1000  8.008e+00
  0.7647    1.1500  8.353e+00
  0.7647    1.2000  8.673e+00
  0.7647    1.2500  9.030e+00
  0.7647    1.3000  9.427e+00
  0.7647    1.3500  9.902e+00
  0.7647    1.4000  1.041e+01
  0.7647    1.4500  1.107e+01
  0.7647    1.5000  1.182e+01
  0.7647    1.5500  1.264e+01
  0.7647    1.6000  1.338e+01
  0.7647    1.6500  1.377e+01
  0.7647    1.7000  3.088e+01
  0.7647    1.7500  5.263e+01
  0.7647    1.8000  1.993e+01
  0.7647    1.8500  2.226e+01
  0.7647    1.9000  2.555e+01
  0.7647    1.9500  3.878e+01
  0.7647    2.0000  5.511e+01
  0.7647    2.0500  8.722e+01
  0.7647    2.1000  1.211e+02
  0.7647    2.1500  7.861e+01
  0.7647    2.2000  7.910e+01
  0.7647    2.2500  5.438e+01
  0.7647    2.3000  3.716e+01
  0.7647    2.3500  2.728e+01
  0.7647    2.4000  2.225e+01
  0.7647    2.4500  1.959e+01
  0.7647    2.5000  1.758e+01
  0.7647    2.5500  1.617e+01
  0.7647    2.6000  1.522e+01
  0.7647    2.6500  1.457e+01
  0.7647    2.7000  1.420e+01
  0.7647    2.7500  1.405e+01
  0.7647    2.8000  1.414e+01
  0.7647    2.8500  1.462e+01
  0.7647    2.9000  1.730e+01
  0.7647    2.9500  2.202e+01
  0.7647    3.0000  3.017e+01
  0.7647    3.0500  4.545e+01
  0.7647    3.1000  6.995e+01
  0.7647    3.1500  7.119e+01
  0.7647    3.2000  4.299e+01
  0.7647    3.2500  5.158e+01
  0.7647    3.3000  6.121e+01
  0.7647    3.3500  4.049e+01
  0.7647    3.4000  2.342e+01
  0.7647    3.4500  1.521e+01
  0.7647    3.5000  1.118e+01
  0.7647    3.5500  8.954e+00
  0.7647    3.6000  7.567e+00
  0.7647    3.6500  6.562e+00
  0.7647    3.7000  5.879e+00
  0.7647    3.7500  5.259e+00
  0.7647    3.8000  4.804e+00
  0.7647    3.8500  4.393e+00
  0.7647    3.9000  4.071e+00
  0.7647    3.9500  3.842e+00
  0.7647    4.0000  3.627e+00
  0.7647    4.0500  3.387e+00
  0.7647    4.1000  3.234e+00
  0.7647    4.1500  3.094e+00
  0.7647    4.2000  2.944e+00
  0.7647    4.2500  2.781e+00
  0.7647    4.3000  2.650e+00
  0.7647    4.3500  2.539e+00
  0.7647    4.4000  2.458e+00
  0.7647    4.4500  2.354e+00
  0.7647    4.5000  2.268e+00
  0.7647    4.5500  2.202e+00
  0.7647    4.6000  2.121e+00
  0.7647    4.6500  2.075e+00
  0.7647    4.7000  2.018e+00
  0.7647    4.7500  1.962e+00
  0.7647    4.8000  1.889e+00
  0.7647    4.8500  1.843e+00
  0.7647    4.9000  1.788e+00
  0.7647    4.9500  1.754e+00
  0.7647    5.0000  0.000e+00

  0.7843    0.0000  5.700e+00
  0.7843    0.0500  5.694e+00
  0.7843    0.1000  5.698e+00
  0.7843    0.1500  5.713e+00
  0.7843    0.2000  5.754e+00
  0.7843    0.2500  5.786e+00
  0.7843    0.3000  5.815e+00
  0.7843    0.3500  5.863e+00
  0.7843    0.4000  5.905e+00
  0.7843    0.4500  5.967e+00
  0.7843    0.5000  6.045e+00
  0.7843    0.5500  6.116e+00
  0.7843    0.6000  6.197e+00
  0.7843    0.6500  6.294e+00
  0.7843    0.7000  6.413e+00
  0.7843    0.7500  6.542e+00
  0.7843    0.8000  6.686e+00
  0.7843    0.8500  6.837e+00
  0.7843    0.9000  7.009e+00
  0.7843    0.9500  7.217e+00
  0.7843    1.0000  7.451e+00
  0.7843    1.0500  7.696e+00
  0.7843    1.1000  7.981e+00
  0.7843    1.1500  8.306e+00
  0.7843    1.2000  8.656e+00
  0.7843    1.2500  9.002e+00
  0.7843    1.3000  9.402e+00
  0.7843    1.3500  9.870e+00
  0.7843    1.4000  1.047e+01
  0.7843    1.4500  1.109e+01
  0.7843    1.5000  1.187e+01
  0.7843    1.5500  1.268e+01
  0.7843    1.6000  1.340e+01
  0.7843    1.6500  1.441e+01
  0.7843    1.7000  4.065e+01
  0.7843    1.7500  4.238e+01
  0.7843    1.8000  1.876e+01
  0.7843    1.8500  2.311e+01
  0.7843    1.9000  2.643e+01
  0.7843    1.9500  4.183e+01
  0.7843    2.0000  5.962e+01
  0.7843    2.0500  9.569e+01
  0.7843    2.1000  1.178e+02
  0.7843    2.1500  7.999e+01
  0.7843    2.2000  8.064e+01
  0.7843    2.2500  5.533e+01
  0.7843    2.3000  3.743e+01
  0.7843    2.3500  2.725e+01
  0.7843    2.4000  2.192e+01
  0.7843    2.4500  1.913e+01
  0.7843    2.5000  1.719e+01
  0.7843    2.5500  1.581e+01
  0.7843    2.6000  1.481e+01
  0.7843    2.6500  1.414e+01
  0.7843    2.7000  1.372e+01
  0.7843    2.7500  1.352e+01
  0.7843    2.8000  1.347e+01
  0.7843    2.8500  1.379e+01
  0.7843    2.9000  1.559e+01
  0.7843    2.9500  1.934e+01
  0.7843    3.0000  2.571e+01
  0.7843    3.0500  3.748e+01
  0.7843    3.1000  5.932e+01
  0.7843    3.1500  7.850e+01
  0.7843    3.2000  5.566e+01
  0.7843    3.2500  5.624e+01
  0.7843    3.3000  5.915e+01
  0.7843    3.3500  3.790e+01
  0.7843    3.4000  2.216e+01
  0.7843    3.4500  1.455e+01
  0.7843    3.5000  1.086e+01
  0.7843    3.5500  8.807e+00
  0.7843    3.6000  7.455e+00
  0.7843    3.6500  6.497e+00
  0.7843    3.7000  5.795e+00
  0.7843    3.7500  5.250e+00
  0.7843    3.8000  4.761e+00
  0.7843    3.8500  4.337e+00
  0.7843    3.9000  4.049e+00
  0.7843    3.9500  3.824e+00
  0.7843    4.0000  3.574e+00
  0.7843    4.0500  3.376e+00
  0.7843    4.1000  3.216e+00
  0.7843    4.1500  3.077e+00
  0.7843    4.2000  2.904e+00
  0.7843    4.2500  2.759e+00
  0.7843    4.3000  2.613e+00
  0.7843    4.3500  2.519e+00
  0.7843    4.4000  2.426e+00
  0.7843    4.4500  2.341e+00
  0.7843    4.5000  2.246e+00
  0.7843    4.5500  2.176e+00
  0.7843    4.6000  2.110e+00
  0.7843    4.6500  2.054e+00
  0.7843    4.7000  2.007e+00
  0.7843    4.7500  1.935e+00
  0.7843    4.8000  1.884e+00
  0.7843    4.8500  1.818e+00
  0.7843    4.9000  1.774e+00
  0.7843    4.9500  1.734e+00
  0.7843    5.0000  0.000e+00

  0.8039    0.0000  5.646e+00
  0.8039    0.0500  5.650e+00
  0.8039    0.1000  5.658e+00
  0.8039    0.1500  5.671e+00
  0.8039    0.2000  5.703e+00
  0.8039    0.2500  5.750e+00
  0.8039    0.3000  5.771e+00
  0.8039    0.3500  5.804e+00
  0.8039    0.4000  5.865e+00
  0.8039    0.4500  5.926e+00
  0.8039    0.5000  5.994e+00
  0.8039    0.5500  6.083e+00
  0.8039    0.6000  6.150e+00
  0.8039    0.6500  6.257e+00
  0.8039    0.7000  6.368e+00
  0.8039    0.7500  6.499e+00
  0.8039    0.8000  6.643e+00
  0.8039    0.8500  6.802e+00
  0.8039    0.9000  6.969e+00
  0.8039    0.9500  7.183e+00
  0.8039    1.0000  7.402e+00
  0.8039    1.0500  7.669e+00
  0.8039    1.1000  7.939e+00
  0.8039    1.1500  8.270e+00
  0.8039    1.2000  8.611e+00
  0.8039    1.2500  8.986e+00
  0.8039    1.3000  9.413e+00
  0.8039    1.3500  9.891e+00
  0.8039    1.4000  1.046e+01
  0.8039    1.4500  1.115e+01
  0.8039    1.5000  1.190e+01
  0.8039    1.5500  1.276e+01
  0.8039    1.6000  1.342e+01
  0.8039    1.6500  1.585e+01
  0.8039    1.7000  5.032e+01
  0.8039    1.7500  3.285e+01
  0.8039    1.8000  1.935e+01
  0.8039    1.8500  2.425e+01
  0.8039    1.9000  2.816e+01
  0.8039    1.9500  4.559e+01
  0.8039    2.0000  7.165e+01
  0.8039    2.0500  9.581e+01
  0.8039    2.1000  1.086e+02
  0.8039    2.1500  9.008e+01
  0.8039    2.2000  8.192e+01
  0.8039    2.2500  5.604e+01
  0.8039    2.3000  3.757e+01
  0.8039    2.3500  2.713e+01
  0.8039    2.4000  2.145e+01
  0.8039    2.4500  1.869e+01
  0.8039    2.5000  1.678e+01
  0.8039    2.5500  1.543e+01
  0.8039    2.6000  1.442e+01
  0.8039    2.6500  1.372e+01
  0.8039    2.7000  1.329e+01
  0.8039    2.7500  1.297e+01
  0.8039    2.8000  1.289e+01
  0.8039    2.8500  1.312e+01
  0.8039    2.9000  1.416e+01
  0.8039    2.9500  1.730e+01
  0.8039    3.0000  2.242e+01
  0.8039    3.0500  3.172e+01
  0.8039    3.1000  4.972e+01
  0.8039    3.1500  7.556e+01
  0.8039    3.2000  6.973e+01
  0.8039    3.2500  6.213e+01
  0.8039    3.3000  5.780e+01
  0.8039    3.3500  3.542e+01
  0.8039    3.4000  2.096e+01
  0.8039    3.4500  1.390e+01
  0.8039    3.5000  1.056e+01
  0.8039    3.5500  8.632e+00
  0.8039    3.6000  7.355e+00
  0.8039    3.6500  6.406e+00
  0.8039    3.7000  5.749e+00
  0.8039    3.7500  5.196e+00
  0.8039    3.8000  4.687e+00
  0.8039    3.8500  4.330e+00
  0.8039    3.9000  4.011e+00
  0.8039    3.9500  3.746e+00
  0.8039    4.0000  3.554e+00
  0.8039    4.0500  3.372e+00
  0.8039    4.1000  3.190e+00
  0.8039    4.1500  3.021e+00
  0.8039    4.2000  2.874e+00
  0.8039    4.2500  2.714e+00
  0.8039    4.3000  2.599e+00
  0.8039    4.3500  2.482e+00
  0.8039    4.4000  2.409e+00
  0.8039    4.4500  2.307e+00
  0.8039    4.5000  2.240e+00
  0.8039    4.5500  2.149e+00
  0.8039    4.6000  2.090e+00
  0.8039    4.6500  2.038e+00
  0.8039    4.7000  1.977e+00
  0.8039    4.7500  1.923e+00
  0.8039    4.8000  1.861e+00
  0.8039    4.8500  1.802e+00
  0.8039    4.9000  1.756e+00
  0.8039    4.9500  1.719e+00
  0.8039    5.0000  0.000e+00

  0.8235    0.0000  5.598e+00
  0.8235    0.0500  5.598e+00
  0.8235    0.1000  5.604e+00
  0.8235    0.1500  5.617e+00
  0.8235    0.2000  5.653e+00
  0.8235    0.2500  5.697e+00
  0.8235    0.3000  5.715e+00
  0.8235    0.3500  5.758e+00
  0.8235    0.4000  5.816e+00
  0.8235    0.4500  5.877e+00
  0.8235    0.5000  5.954e+00
  0.8235    0.5500  6.018e+00
  0.8235    0.6000  6.108e+00
  0.8235    0.6500  6.204e+00
  0.8235    0.7000  6.326e+00
  0.8235    0.7500  6.442e+00
  0.8235    0.8000  6.597e+00
  0.8235    0.8500  6.751e+00
  0.8235    0.9000  6.927e+00
  0.8235    0.9500  7.118e+00
  0.8235    1.0000  7.357e+00
  0.8235    1.0500  7.616e+00
  0.8235    1.1000  7.908e+00
  0.8235    1.1500  8.232e+00
  0.8235    1.2000  8.596e+00
  0.8235    1.2500  8.976e+00
  0.8235    1.3000  9.391e+00
  0.8235    1.3500  9.919e+00
  0.8235    1.4000  1.049e+01
  0.8235    1.4500  1.116e+01
  0.8235    1.5000  1.199e+01
  0.8235    1.5500  1.282e+01
  0.8235    1.6000  1.346e+01
  0.8235    1.6500  1.764e+01
  0.8235    1.7000  5.751e+01
  0.8235    1.7500  2.552e+01
  0.8235    1.8000  2.064e+01
  0.8235    1.8500  2.570e+01
  0.8235    1.9000  3.219e+01
  0.8235    1.9500  5.163e+01
  0.8235    2.0000  8.204e+01
  0.8235    2.0500  8.152e+01
  0.8235    2.1000  9.904e+01
  0.8235    2.1500  9.832e+01
  0.8235    2.2000  8.287e+01
  0.8235    2.2500  5.648e+01
  0.8235    2.3000  3.757e+01
  0.8235    2.3500  2.694e+01
  0.8235    2.4000  2.118e+01
  0.8235    2.4500  1.822e+01
  0.8235    2.5000  1.641e+01
  0.8235    2.5500  1.502e+01
  0.8235    2.6000  1.400e+01
  0.8235    2.6500  1.330e+01
  0.8235    2.7000  1.285e+01
  0.8235    2.7500  1.251e+01
  0.8235    2.8000  1.233e+01
  0.8235    2.8500  1.249e+01
  0.8235    2.9000  1.317e+01
  0.8235    2.9500  1.568e+01
  0.8235    3.0000  1.995e+01
  0.8235    3.0500  2.760e+01
  0.8235    3.1000  4.221e+01
  0.8235    3.1500  6.749e+01
  0.8235    3.2000  7.942e+01
  0.8235    3.2500  6.923e+01
  0.8235    3.3000  5.697e+01
  0.8235    3.3500  3.317e+01
  0.8235    3.4000  1.984e+01
  0.8235    3.4500  1.332e+01
  0.8235    3.5000  1.026e+01
  0.8235    3.5500  8.464e+00
  0.8235    3.6000  7.226e+00
  0.8235    3.6500  6.321e+00
  0.8235    3.7000  5.691e+00
  0.8235    3.7500  5.092e+00
  0.8235    3.8000  4.685e+00
  0.8235    3.8500  4.264e+00
  0.8235    3.9000  3.932e+00
  0.8235    3.9500  3.721e+00
  0.8235    4.0000  3.529e+00
  0.8235    4.0500  3.324e+00
  0.8235    4.1000  3.149e+00
  0.8235    4.1500  2.976e+00
  0.8235    4.2000  2.825e+00
  0.8235    4.2500  2.690e+00
  0.8235    4.3000  2.559e+00
  0.8235    4.3500  2.465e+00
  0.8235    4.4000  2.379e+00
  0.8235    4.4500  2.292e+00
  0.8235    4.5000  2.212e+00
  0.8235    4.5500  2.141e+00
  0.8235    4.6000  2.054e+00
  0.8235    4.6500  2.006e+00
  0.8235    4.7000  1.964e+00
  0.8235    4.7500  1.895e+00
  0.8235    4.8000  1.839e+00
  0.8235    4.8500  1.776e+00
  0.8235    4.9000  1.732e+00
  0.8235    4.9500  1.702e+00
  0.8235    5.0000  0.000e+00

  0.8431    0.0000  5.554e+00
  0.8431    0.0500  5.541e+00
  0.8431    0.1000  5.545e+00
  0.8431    0.1500  5.562e+00
  0.8431    0.2000  5.594e+00
  0.8431    0.2500  5.627e+00
  0.8431    0.3000  5.658e+00
  0.8431    0.3500  5.706e+00
  0.8431    0.4000  5.758e+00
  0.8431    0.4500  5.817e+00
  0.8431    0.5000  5.885e+00
  0.8431    0.5500  5.968e+00
  0.8431    0.6000  6.035e+00
  0.8431    0.6500  6.160e+00
  0.8431    0.7000  6.259e+00
  0.8431    0.7500  6.387e+00
  0.8431    0.8000  6.541e+00
  0.8431    0.8500  6.687e+00
  0.8431    0.9000  6.871e+00
  0.8431    0.9500  7.063e+00
  0.8431    1.0000  7.294e+00
  0.8431    1.0500  7.579e+00
  0.8431    1.1000  7.878e+00
  0.8431    1.1500  8.227e+00
  0.8431    1.2000  8.584e+00
  0.8431    1.2500  8.947e+00
  0.8431    1.3000  9.374e+00
  0.8431    1.3500  9.896e+00
  0.8431    1.4000  1.052e+01
  0.8431    1.4500  1.121e+01
  0.8431    1.5000  1.202e+01
  0.8431    1.5500  1.293e+01
  0.8431    1.6000  1.344e+01
  0.8431    1.6500  1.966e+01
  0.8431    1.7000  6.082e+01
  0.8431    1.7500  2.311e+01
  0.8431    1.8000  2.198e+01
  0.8431    1.8500  2.744e+01
  0.8431    1.9000  3.734e+01
  0.8431    1.9500  6.189e+01
  0.8431    2.0000  8.390e+01
  0.8431    2.0500  6.106e+01
  0.8431    2.1000  8.821e+01
  0.8431    2.1500  1.053e+02
  0.8431    2.2000  8.353e+01
  0.8431    2.2500  5.662e+01
  0.8431    2.3000  3.740e+01
  0.8431    2.3500  2.669e+01
  0.8431    2.4000  2.090e+01
  0.8431    2.4500  1.779e+01
  0.8431    2.5000  1.597e+01
  0.8431    2.5500  1.461e+01
  0.8431    2.6000  1.359e+01
  0.8431    2.6500  1.288e+01
  0.8431    2.7000  1.243e+01
  0.8431    2.7500  1.201e+01
  0.8431    2.8000  1.186e+01
  0.8431    2.8500  1.194e+01
  0.8431    2.9000  1.239e+01
  0.8431    2.9500  1.438e+01
  0.8431    3.0000  1.803e+01
  0.8431    3.0500  2.453e+01
  0.8431    3.1000  3.655e+01
  0.8431    3.1500  5.889e+01
  0.8431    3.2000  8.229e+01
  0.8431    3.2500  7.680e+01
  0.8431    3.3000  5.723e+01
  0.8431    3.3500  3.179e+01
  0.8431    3.4000  1.894e+01
  0.8431    3.4500  1.281e+01
  0.8431    3.5000  9.983e+00
  0.8431    3.5500  8.267e+00
  0.8431    3.6000  7.082e+00
  0.8431    3.6500  6.253e+00
  0.8431    3.7000  5.563e+00
  0.8431    3.7500  5.069e+00
  0.8431    3.8000  4.591e+00
  0.8431    3.8500  4.193e+00
  0.8431    3.9000  3.898e+00
  0.8431    3.9500  3.691e+00
  0.8431    4.0000  3.472e+00
  0.8431    4.0500  3.269e+00
  0.8431    4.1000  3.091e+00
  0.8431    4.1500  2.945e+00
  0.8431    4.2000  2.785e+00
  0.8431    4.2500  2.649e+00
  0.8431    4.3000  2.531e+00
  0.8431    4.3500  2.437e+00
  0.8431    4.4000  2.346e+00
  0.8431    4.4500  2.268e+00
  0.8431    4.5000  2.192e+00
  0.8431    4.5500  2.104e+00
  0.8431    4.6000  2.036e+00
  0.8431    4.6500  1.971e+00
  0.8431    4.7000  1.935e+00
  0.8431    4.7500  1.881e+00
  0.8431    4.8000  1.810e+00
  0.8431    4.8500  1.748e+00
  0.8431    4.9000  1.704e+00
  0.8431    4.9500  1.674e+00
  0.8431    5.0000  0.000e+00

  0.8627    0.0000  5.483e+00
  0.8627    0.0500  5.483e+00
  0.8627    0.1000  5.478e+00
  0.8627    0.1500  5.501e+00
  0.8627    0.2000  5.524e+00
  0.8627    0.2500  5.554e+00
  0.8627    0.3000  5.597e+00
  0.8627    0.3500  5.640e+00
  0.8627    0.4000  5.690e+00
  0.8627    0.4500  5.744e+00
  0.8627    0.5000  5.821e+00
  0.8627    0.5500  5.900e+00
  0.8627    0.6000  5.990e+00
  0.8627    0.6500  6.087e+00
  0.8627    0.7000  6.194e+00
  0.8627    0.7500  6.325e+00
  0.8627    0.8000  6.468e+00
  0.8627    0.8500  6.632e+00
  0.8627    0.9000  6.807e+00
  0.8627    0.9500  7.016e+00
  0.8627    1.0000  7.239e+00
  0.8627    1.0500  7.520e+00
  0.8627    1.1000  7.831e+00
  0.8627    1.1500  8.196e+00
  0.8627    1.2000  8.551e+00
  0.8627    1.2500  8.923e+00
  0.8627    1.3000  9.349e+00
  0.8627    1.3500  9.892e+00
  0.8627    1.4000  1.050e+01
  0.8627    1.4500  1.126e+01
  0.8627    1.5000  1.209e+01
  0.8627    1.5500  1.296e+01
  0.8627    1.6000  1.360e+01
  0.8627    1.6500  2.175e+01
  0.8627    1.7000  6.028e+01
  0.8627    1.7500  2.140e+01
  0.8627    1.8000  2.349e+01
  0.8627    1.8500  3.017e+01
  0.8627    1.9000  4.343e+01
  0.8627    1.9500  7.076e+01
  0.8627    2.0000  7.538e+01
  0.8627    2.0500  4.487e+01
  0.8627    2.1000  7.778e+01
  0.8627    2.1500  1.106e+02
  0.8627    2.2000  8.397e+01
  0.8627    2.2500  5.645e+01
  0.8627    2.3000  3.703e+01
  0.8627    2.3500  2.635e+01
  0.8627    2.4000  2.055e+01
  0.8627    2.4500  1.732e+01
  0.8627    2.5000  1.553e+01
  0.8627    2.5500  1.416e+01
  0.8627    2.6000  1.317e+01
  0.8627    2.6500  1.249e+01
  0.8627    2.7000  1.198e+01
  0.8627    2.7500  1.159e+01
  0.8627    2.8000  1.137e+01
  0.8627    2.8500  1.144e+01
  0.8627    2.9000  1.183e+01
  0.8627    2.9500  1.330e+01
  0.8627    3.0000  1.654e+01
  0.8627    3.0500  2.218e+01
  0.8627    3.1000  3.231e+01
  0.8627    3.1500  5.154e+01
  0.8627    3.2000  7.952e+01
  0.8627    3.2500  8.368e+01
  0.8627    3.3000  5.859e+01
  0.8627    3.3500  3.066e+01
  0.8627    3.4000  1.815e+01
  0.8627    3.4500  1.241e+01
  0.8627    3.5000  9.679e+00
  0.8627    3.5500  8.047e+00
  0.8627    3.6000  6.969e+00
  0.8627    3.6500  6.101e+00
  0.8627    3.7000  5.522e+00
  0.8627    3.7500  4.964e+00
  0.8627    3.8000  4.492e+00
  0.8627    3.8500  4.145e+00
  0.8627    3.9000  3.868e+00
  0.8627    3.9500  3.623e+00
  0.8627    4.0000  3.406e+00
  0.8627    4.0500  3.212e+00
  0.8627    4.1000  3.045e+00
  0.8627    4.1500  2.898e+00
  0.8627    4.2000  2.753e+00
  0.8627    4.2500  2.615e+00
  0.8627    4.3000  2.497e+00
  0.8627    4.3500  2.396e+00
  0.8627    4.4000  2.316e+00
  0.8627    4.4500  2.235e+00
  0.8627    4.5000  2.147e+00
  0.8627    4.5500  2.084e+00
  0.8627    4.6000  2.007e+00
  0.8627    4.6500  1.952e+00
  0.8627    4.7000  1.898e+00
  0.8627    4.7500  1.854e+00
  0.8627    4.8000  1.789e+00
  0.8627    4.8500  1.721e+00
  0.8627    4.9000  1.675e+00
  0.8627    4.9500  1.653e+00
  0.8627    5.0000  0.000e+00

  0.8824    0.0000  5.419e+00
  0.8824    0.0500  5.400e+00
  0.8824    0.1000  5.407e+00
  0.8824    0.1500  5.417e+00
  0.8824    0.2000  5.451e+00
  0.8824    0.2500  5.486e+00
  0.8824    0.3000  5.518e+00
  0.8824    0.3500  5.567e+00
  0.8824    0.4000  5.615e+00
  0.8824    0.4500  5.670e+00
  0.8824    0.5000  5.752e+00
  0.8824    0.5500  5.832e+00
  0.8824    0.6000  5.921e+00
  0.8824    0.6500  6.011e+00
  0.8824    0.7000  6.119e+00
  0.8824    0.7500  6.250e+00
  0.8824    0.8000  6.402e+00
  0.8824    0.8500  6.562e+00
  0.8824    0.9000  6.747e+00
  0.8824    0.9500  6.946e+00
  0.8824    1.0000  7.183e+00
  0.8824    1.0500  7.443e+00
  0.8824    1.1000  7.769e+00
  0.8824    1.1500  8.137e+00
  0.8824    1.2000  8.494e+00
  0.8824    1.2500  8.877e+00
  0.8824    1.3000  9.328e+00
  0.8824    1.3500  9.878e+00
  0.8824    1.4000  1.050e+01
  0.8824    1.4500  1.124e+01
  0.8824    1.5000  1.213e+01
  0.8824    1.5500  1.301e+01
  0.8824    1.6000  1.395e+01
  0.8824    1.6500  2.387e+01
  0.8824    1.7000  5.720e+01
  0.8824    1.7500  2.044e+01
  0.8824    1.8000  2.540e+01
  0.8824    1.8500  3.352e+01
  0.8824    1.9000  4.983e+01
  0.8824    1.9500  7.500e+01
  0.8824    2.0000  6.222e+01
  0.8824    2.0500  4.240e+01
  0.8824    2.1000  6.861e+01
  0.8824    2.1500  1.128e+02
  0.8824    2.2000  8.420e+01
  0.8824    2.2500  5.598e+01
  0.8824    2.3000  3.649e+01
  0.8824    2.3500  2.591e+01
  0.8824    2.4000  2.015e+01
  0.8824    2.4500  1.683e+01
  0.8824    2.5000  1.505e+01
  0.8824    2.5500  1.374e+01
  0.8824    2.6000  1.276e+01
  0.8824    2.6500  1.207e+01
  0.8824    2.7000  1.158e+01
  0.8824    2.7500  1.112e+01
  0.8824    2.8000  1.096e+01
  0.8824    2.8500  1.098e+01
  0.8824    2.9000  1.130e+01
  0.8824    2.9500  1.238e+01
  0.8824    3.0000  1.534e+01
  0.8824    3.0500  2.030e+01
  0.8824    3.1000  2.906e+01
  0.8824    3.1500  4.565e+01
  0.8824    3.2000  7.408e+01
  0.8824    3.2500  8.864e+01
  0.8824    3.3000  6.042e+01
  0.8824    3.3500  2.981e+01
  0.8824    3.4000  1.744e+01
  0.8824    3.4500  1.210e+01
  0.8824    3.5000  9.355e+00
