# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/22 16:07:56
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.2970    0.9500  5.395e-01
  0.2970    1.0000  5.693e-01
  0.2970    1.0500  5.821e-01
  0.2970    1.1000  5.688e-01
  0.2970    1.1500  5.660e-01
  0.2970    1.2000  5.347e-01
  0.2970    1.2500  5.555e-01
  0.2970    1.3000  5.585e-01
  0.2970    1.3500  5.908e-01
  0.2970    1.4000  5.972e-01
  0.2970    1.4500  6.134e-01
  0.2970    1.5000  6.354e-01
  0.2970    1.5500  6.333e-01
  0.2970    1.6000  5.854e-01
  0.2970    1.6500  6.940e-01
  0.2970    1.7000  6.588e-01
  0.2970    1.7500  6.803e-01
  0.2970    1.8000  7.455e-01
  0.2970    1.8500  7.671e-01
  0.2970    1.9000  8.684e-01
  0.2970    1.9500  9.286e-01
  0.2970    2.0000  9.813e-01
  0.2970    2.0500  1.050e+00
  0.2970    2.1000  1.100e+00
  0.2970    2.1500  1.565e+00
  0.2970    2.2000  1.780e+00
  0.2970    2.2500  2.135e+00
  0.2970    2.3000  2.814e+00
  0.2970    2.3500  3.852e+00
  0.2970    2.4000  5.777e+00
  0.2970    2.4500  9.673e+00
  0.2970    2.5000  1.917e+01
  0.2970    2.5500  4.321e+01
  0.2970    2.6000  6.079e+01
  0.2970    2.6500  6.015e+01
  0.2970    2.7000  3.775e+01
  0.2970    2.7500  1.875e+01
  0.2970    2.8000  1.087e+01
  0.2970    2.8500  7.308e+00
  0.2970    2.9000  5.500e+00
  0.2970    2.9500  4.297e+00
  0.2970    3.0000  3.439e+00
  0.2970    3.0500  2.710e+00
  0.2970    3.1000  1.939e+00
  0.2970    3.1500  1.703e+00
  0.2970    3.2000  1.665e+00
  0.2970    3.2500  1.616e+00
  0.2970    3.3000  1.519e+00
  0.2970    3.3500  1.490e+00
  0.2970    3.4000  1.439e+00
  0.2970    3.4500  1.326e+00
  0.2970    3.5000  1.156e+00
  0.2970    3.5500  1.138e+00
  0.2970    3.6000  1.151e+00
  0.2970    3.6500  1.161e+00
  0.2970    3.7000  1.207e+00
  0.2970    3.7500  1.139e+00
  0.2970    3.8000  1.120e+00
  0.2970    3.8500  1.170e+00
  0.2970    3.9000  1.144e+00
  0.2970    3.9500  9.654e-01
  0.2970    4.0000  7.621e-01
  0.2970    4.0500  5.796e-01
  0.2970    4.1000  4.922e-01
  0.2970    4.1500  4.569e-01
  0.2970    4.2000  5.203e-01
  0.2970    4.2500  5.827e-01
  0.2970    4.3000  5.974e-01
  0.2970    4.3500  6.086e-01
  0.2970    4.4000  6.489e-01
  0.2970    4.4500  6.479e-01
  0.2970    4.5000  6.674e-01
  0.2970    4.5500  6.653e-01
  0.2970    4.6000  6.683e-01
  0.2970    4.6500  6.919e-01
  0.2970    4.7000  7.061e-01
  0.2970    4.7500  7.067e-01
  0.2970    4.8000  7.406e-01
  0.2970    4.8500  7.286e-01
  0.2970    4.9000  7.610e-01
  0.2970    4.9500  7.966e-01
  0.2970    5.0000  0.000e+00

  0.3069    0.0000  5.567e-01
  0.3069    0.0500  5.239e-01
  0.3069    0.1000  5.118e-01
  0.3069    0.1500  5.278e-01
  0.3069    0.2000  5.079e-01
  0.3069    0.2500  5.221e-01
  0.3069    0.3000  5.624e-01
  0.3069    0.3500  5.127e-01
  0.3069    0.4000  5.245e-01
  0.3069    0.4500  5.330e-01
  0.3069    0.5000  4.995e-01
  0.3069    0.5500  5.433e-01
  0.3069    0.6000  5.544e-01
  0.3069    0.6500  5.046e-01
  0.3069    0.7000  5.087e-01
  0.3069    0.7500  5.465e-01
  0.3069    0.8000  5.362e-01
  0.3069    0.8500  5.359e-01
  0.3069    0.9000  5.396e-01
  0.3069    0.9500  5.424e-01
  0.3069    1.0000  5.749e-01
  0.3069    1.0500  5.294e-01
  0.3069    1.1000  5.373e-01
  0.3069    1.1500  5.399e-01
  0.3069    1.2000  5.671e-01
  0.3069    1.2500  5.278e-01
  0.3069    1.3000  5.808e-01
  0.3069    1.3500  5.702e-01
  0.3069    1.4000  5.875e-01
  0.3069    1.4500  6.152e-01
  0.3069    1.5000  6.001e-01
  0.3069    1.5500  5.657e-01
  0.3069    1.6000  5.917e-01
  0.3069    1.6500  6.079e-01
  0.3069    1.7000  5.841e-01
  0.3069    1.7500  6.570e-01
  0.3069    1.8000  7.449e-01
  0.3069    1.8500  7.264e-01
  0.3069    1.9000  7.611e-01
  0.3069    1.9500  8.206e-01
  0.3069    2.0000  8.677e-01
  0.3069    2.0500  8.799e-01
  0.3069    2.1000  9.415e-01
  0.3069    2.1500  1.034e+00
  0.3069    2.2000  1.044e+00
  0.3069    2.2500  1.358e+00
  0.3069    2.3000  1.800e+00
  0.3069    2.3500  2.103e+00
  0.3069    2.4000  2.651e+00
  0.3069    2.4500  3.553e+00
  0.3069    2.5000  5.071e+00
  0.3069    2.5500  8.099e+00
  0.3069    2.6000  1.499e+01
  0.3069    2.6500  3.251e+01
  0.3069    2.7000  5.773e+01
  0.3069    2.7500  5.886e+01
  0.3069    2.8000  4.752e+01
  0.3069    2.8500  2.429e+01
  0.3069    2.9000  1.333e+01
  0.3069    2.9500  8.514e+00
  0.3069    3.0000  6.213e+00
  0.3069    3.0500  4.831e+00
  0.3069    3.1000  3.817e+00
  0.3069    3.1500  3.058e+00
  0.3069    3.2000  2.149e+00
  0.3069    3.2500  1.841e+00
  0.3069    3.3000  1.753e+00
  0.3069    3.3500  1.647e+00
  0.3069    3.4000  1.596e+00
  0.3069    3.4500  1.540e+00
  0.3069    3.5000  1.498e+00
  0.3069    3.5500  1.301e+00
  0.3069    3.6000  1.193e+00
  0.3069    3.6500  1.199e+00
  0.3069    3.7000  1.209e+00
  0.3069    3.7500  1.226e+00
  0.3069    3.8000  1.183e+00
  0.3069    3.8500  1.085e+00
  0.3069    3.9000  1.112e+00
  0.3069    3.9500  1.119e+00
  0.3069    4.0000  1.053e+00
  0.3069    4.0500  9.271e-01
  0.3069    4.1000  8.233e-01
  0.3069    4.1500  7.013e-01
  0.3069    4.2000  5.591e-01
  0.3069    4.2500  4.976e-01
  0.3069    4.3000  5.324e-01
  0.3069    4.3500  5.621e-01
  0.3069    4.4000  6.268e-01
  0.3069    4.4500  6.449e-01
  0.3069    4.5000  6.475e-01
  0.3069    4.5500  6.651e-01
  0.3069    4.6000  6.601e-01
  0.3069    4.6500  6.724e-01
  0.3069    4.7000  6.804e-01
  0.3069    4.7500  6.811e-01
  0.3069    4.8000  7.267e-01
  0.3069    4.8500  7.215e-01
  0.3069    4.9000  7.121e-01
  0.3069    4.9500  7.556e-01
  0.3069    5.0000  0.000e+00

  0.3168    0.0000  5.390e-01
  0.3168    0.0500  5.750e-01
  0.3168    0.1000  5.239e-01
  0.3168    0.1500  5.216e-01
  0.3168    0.2000  5.433e-01
  0.3168    0.2500  4.897e-01
  0.3168    0.3000  5.175e-01
  0.3168    0.3500  5.052e-01
  0.3168    0.4000  5.349e-01
  0.3168    0.4500  5.597e-01
  0.3168    0.5000  5.422e-01
  0.3168    0.5500  5.287e-01
  0.3168    0.6000  5.055e-01
  0.3168    0.6500  5.231e-01
  0.3168    0.7000  5.059e-01
  0.3168    0.7500  5.387e-01
  0.3168    0.8000  5.564e-01
  0.3168    0.8500  5.502e-01
  0.3168    0.9000  5.813e-01
  0.3168    0.9500  5.086e-01
  0.3168    1.0000  5.039e-01
  0.3168    1.0500  5.272e-01
  0.3168    1.1000  5.316e-01
  0.3168    1.1500  5.589e-01
  0.3168    1.2000  5.659e-01
  0.3168    1.2500  5.659e-01
  0.3168    1.3000  5.904e-01
  0.3168    1.3500  5.627e-01
  0.3168    1.4000  5.703e-01
  0.3168    1.4500  5.319e-01
  0.3168    1.5000  5.556e-01
  0.3168    1.5500  5.797e-01
  0.3168    1.6000  5.991e-01
  0.3168    1.6500  6.058e-01
  0.3168    1.7000  6.217e-01
  0.3168    1.7500  6.491e-01
  0.3168    1.8000  6.760e-01
  0.3168    1.8500  6.178e-01
  0.3168    1.9000  7.195e-01
  0.3168    1.9500  6.981e-01
  0.3168    2.0000  7.247e-01
  0.3168    2.0500  7.754e-01
  0.3168    2.1000  8.463e-01
  0.3168    2.1500  8.988e-01
  0.3168    2.2000  9.880e-01
  0.3168    2.2500  1.061e+00
  0.3168    2.3000  1.132e+00
  0.3168    2.3500  1.239e+00
  0.3168    2.4000  1.699e+00
  0.3168    2.4500  2.030e+00
  0.3168    2.5000  2.464e+00
  0.3168    2.5500  3.285e+00
  0.3168    2.6000  4.639e+00
  0.3168    2.6500  7.197e+00
  0.3168    2.7000  1.258e+01
  0.3168    2.7500  2.576e+01
  0.3168    2.8000  5.131e+01
  0.3168    2.8500  5.723e+01
  0.3168    2.9000  5.337e+01
  0.3168    2.9500  3.026e+01
  0.3168    3.0000  1.611e+01
  0.3168    3.0500  9.920e+00
  0.3168    3.1000  6.972e+00
  0.3168    3.1500  5.352e+00
  0.3168    3.2000  4.187e+00
  0.3168    3.2500  3.333e+00
  0.3168    3.3000  2.368e+00
  0.3168    3.3500  1.920e+00
  0.3168    3.4000  1.819e+00
  0.3168    3.4500  1.752e+00
  0.3168    3.5000  1.666e+00
  0.3168    3.5500  1.610e+00
  0.3168    3.6000  1.484e+00
  0.3168    3.6500  1.305e+00
  0.3168    3.7000  1.233e+00
  0.3168    3.7500  1.244e+00
  0.3168    3.8000  1.239e+00
  0.3168    3.8500  1.189e+00
  0.3168    3.9000  1.117e+00
  0.3168    3.9500  1.083e+00
  0.3168    4.0000  1.035e+00
  0.3168    4.0500  1.035e+00
  0.3168    4.1000  1.081e+00
  0.3168    4.1500  1.021e+00
  0.3168    4.2000  8.979e-01
  0.3168    4.2500  7.432e-01
  0.3168    4.3000  6.297e-01
  0.3168    4.3500  5.467e-01
  0.3168    4.4000  5.276e-01
  0.3168    4.4500  5.785e-01
  0.3168    4.5000  6.122e-01
  0.3168    4.5500  6.529e-01
  0.3168    4.6000  6.545e-01
  0.3168    4.6500  6.656e-01
  0.3168    4.7000  6.782e-01
  0.3168    4.7500  6.927e-01
  0.3168    4.8000  7.147e-01
  0.3168    4.8500  7.011e-01
  0.3168    4.9000  7.155e-01
  0.3168    4.9500  7.257e-01
  0.3168    5.0000  0.000e+00

  0.3267    0.0000  5.339e-01
  0.3267    0.0500  5.506e-01
  0.3267    0.1000  5.146e-01
  0.3267    0.1500  5.310e-01
  0.3267    0.2000  4.931e-01
  0.3267    0.2500  5.453e-01
  0.3267    0.3000  5.499e-01
  0.3267    0.3500  4.957e-01
  0.3267    0.4000  5.627e-01
  0.3267    0.4500  5.655e-01
  0.3267    0.5000  5.026e-01
  0.3267    0.5500  5.260e-01
  0.3267    0.6000  5.566e-01
  0.3267    0.6500  5.141e-01
  0.3267    0.7000  5.302e-01
  0.3267    0.7500  5.407e-01
  0.3267    0.8000  5.667e-01
  0.3267    0.8500  4.967e-01
  0.3267    0.9000  5.382e-01
  0.3267    0.9500  5.395e-01
  0.3267    1.0000  5.383e-01
  0.3267    1.0500  5.635e-01
  0.3267    1.1000  5.265e-01
  0.3267    1.1500  5.639e-01
  0.3267    1.2000  5.741e-01
  0.3267    1.2500  5.487e-01
  0.3267    1.3000  5.218e-01
  0.3267    1.3500  5.446e-01
  0.3267    1.4000  5.453e-01
  0.3267    1.4500  5.459e-01
  0.3267    1.5000  5.589e-01
  0.3267    1.5500  5.951e-01
  0.3267    1.6000  5.587e-01
  0.3267    1.6500  6.162e-01
  0.3267    1.7000  6.270e-01
  0.3267    1.7500  6.035e-01
  0.3267    1.8000  6.036e-01
  0.3267    1.8500  6.283e-01
  0.3267    1.9000  6.307e-01
  0.3267    1.9500  6.140e-01
  0.3267    2.0000  6.801e-01
  0.3267    2.0500  7.580e-01
  0.3267    2.1000  7.710e-01
  0.3267    2.1500  7.979e-01
  0.3267    2.2000  8.712e-01
  0.3267    2.2500  9.048e-01
  0.3267    2.3000  9.498e-01
  0.3267    2.3500  1.019e+00
  0.3267    2.4000  1.114e+00
  0.3267    2.4500  1.180e+00
  0.3267    2.5000  1.558e+00
  0.3267    2.5500  2.068e+00
  0.3267    2.6000  2.467e+00
  0.3267    2.6500  3.204e+00
  0.3267    2.7000  4.401e+00
  0.3267    2.7500  6.578e+00
  0.3267    2.8000  1.105e+01
  0.3267    2.8500  2.162e+01
  0.3267    2.9000  4.464e+01
  0.3267    2.9500  5.655e+01
  0.3267    3.0000  5.535e+01
  0.3267    3.0500  3.551e+01
  0.3267    3.1000  1.872e+01
  0.3267    3.1500  1.116e+01
  0.3267    3.2000  7.658e+00
  0.3267    3.2500  5.833e+00
  0.3267    3.3000  4.590e+00
  0.3267    3.3500  3.556e+00
  0.3267    3.4000  2.545e+00
  0.3267    3.4500  2.027e+00
  0.3267    3.5000  1.920e+00
  0.3267    3.5500  1.826e+00
  0.3267    3.6000  1.740e+00
  0.3267    3.6500  1.675e+00
  0.3267    3.7000  1.444e+00
  0.3267    3.7500  1.309e+00
  0.3267    3.8000  1.296e+00
  0.3267    3.8500  1.305e+00
  0.3267    3.9000  1.221e+00
  0.3267    3.9500  1.118e+00
  0.3267    4.0000  1.039e+00
  0.3267    4.0500  1.011e+00
  0.3267    4.1000  1.025e+00
  0.3267    4.1500  1.095e+00
  0.3267    4.2000  1.117e+00
  0.3267    4.2500  1.088e+00
  0.3267    4.3000  9.850e-01
  0.3267    4.3500  8.225e-01
  0.3267    4.4000  6.806e-01
  0.3267    4.4500  5.866e-01
  0.3267    4.5000  5.376e-01
  0.3267    4.5500  5.712e-01
  0.3267    4.6000  6.199e-01
  0.3267    4.6500  6.393e-01
  0.3267    4.7000  6.741e-01
  0.3267    4.7500  6.742e-01
  0.3267    4.8000  6.802e-01
  0.3267    4.8500  7.057e-01
  0.3267    4.9000  7.133e-01
  0.3267    4.9500  7.101e-01
  0.3267    5.0000  0.000e+00

  0.3366    0.0000  5.139e-01
  0.3366    0.0500  5.469e-01
  0.3366    0.1000  5.380e-01
  0.3366    0.1500  4.990e-01
  0.3366    0.2000  5.211e-01
  0.3366    0.2500  5.551e-01
  0.3366    0.3000  5.315e-01
  0.3366    0.3500  5.484e-01
  0.3366    0.4000  4.970e-01
  0.3366    0.4500  5.033e-01
  0.3366    0.5000  5.184e-01
  0.3366    0.5500  5.101e-01
  0.3366    0.6000  5.584e-01
  0.3366    0.6500  5.676e-01
  0.3366    0.7000  5.776e-01
  0.3366    0.7500  4.903e-01
  0.3366    0.8000  5.210e-01
  0.3366    0.8500  5.349e-01
  0.3366    0.9000  5.271e-01
  0.3366    0.9500  5.393e-01
  0.3366    1.0000  5.437e-01
  0.3366    1.0500  5.541e-01
  0.3366    1.1000  5.666e-01
  0.3366    1.1500  5.636e-01
  0.3366    1.2000  4.917e-01
  0.3366    1.2500  4.923e-01
  0.3366    1.3000  5.530e-01
  0.3366    1.3500  5.465e-01
  0.3366    1.4000  5.579e-01
  0.3366    1.4500  5.719e-01
  0.3366    1.5000  5.815e-01
  0.3366    1.5500  6.020e-01
  0.3366    1.6000  5.302e-01
  0.3366    1.6500  5.988e-01
  0.3366    1.7000  5.588e-01
  0.3366    1.7500  5.538e-01
  0.3366    1.8000  5.910e-01
  0.3366    1.8500  6.268e-01
  0.3366    1.9000  6.335e-01
  0.3366    1.9500  6.672e-01
  0.3366    2.0000  6.737e-01
  0.3366    2.0500  6.707e-01
  0.3366    2.1000  6.119e-01
  0.3366    2.1500  7.445e-01
  0.3366    2.2000  7.542e-01
  0.3366    2.2500  7.683e-01
  0.3366    2.3000  8.457e-01
  0.3366    2.3500  8.933e-01
  0.3366    2.4000  9.712e-01
  0.3366    2.4500  1.082e+00
  0.3366    2.5000  1.173e+00
  0.3366    2.5500  1.231e+00
  0.3366    2.6000  1.447e+00
  0.3366    2.6500  1.985e+00
  0.3366    2.7000  2.424e+00
  0.3366    2.7500  3.072e+00
  0.3366    2.8000  4.229e+00
  0.3366    2.8500  6.249e+00
  0.3366    2.9000  1.031e+01
  0.3366    2.9500  1.949e+01
  0.3366    3.0000  3.996e+01
  0.3366    3.0500  5.560e+01
  0.3366    3.1000  5.530e+01
  0.3366    3.1500  3.899e+01
  0.3366    3.2000  2.088e+01
  0.3366    3.2500  1.230e+01
  0.3366    3.3000  8.257e+00
  0.3366    3.3500  6.193e+00
  0.3366    3.4000  4.863e+00
  0.3366    3.4500  3.672e+00
  0.3366    3.5000  2.694e+00
  0.3366    3.5500  2.136e+00
  0.3366    3.6000  1.992e+00
  0.3366    3.6500  1.889e+00
  0.3366    3.7000  1.782e+00
  0.3366    3.7500  1.622e+00
  0.3366    3.8000  1.439e+00
  0.3366    3.8500  1.363e+00
  0.3366    3.9000  1.331e+00
  0.3366    3.9500  1.236e+00
  0.3366    4.0000  1.106e+00
  0.3366    4.0500  1.076e+00
  0.3366    4.1000  1.056e+00
  0.3366    4.1500  1.067e+00
  0.3366    4.2000  1.091e+00
  0.3366    4.2500  1.100e+00
  0.3366    4.3000  1.150e+00
  0.3366    4.3500  1.132e+00
  0.3366    4.4000  1.027e+00
  0.3366    4.4500  8.820e-01
  0.3366    4.5000  7.139e-01
  0.3366    4.5500  5.976e-01
  0.3366    4.6000  5.524e-01
  0.3366    4.6500  5.636e-01
  0.3366    4.7000  6.309e-01
  0.3366    4.7500  6.550e-01
  0.3366    4.8000  6.597e-01
  0.3366    4.8500  6.731e-01
  0.3366    4.9000  6.974e-01
  0.3366    4.9500  7.143e-01
  0.3366    5.0000  0.000e+00

  0.3465    0.0000  5.529e-01
  0.3465    0.0500  5.330e-01
  0.3465    0.1000  5.015e-01
  0.3465    0.1500  5.455e-01
  0.3465    0.2000  5.044e-01
  0.3465    0.2500  5.302e-01
  0.3465    0.3000  5.582e-01
  0.3465    0.3500  5.321e-01
  0.3465    0.4000  5.325e-01
  0.3465    0.4500  5.427e-01
  0.3465    0.5000  5.137e-01
  0.3465    0.5500  5.336e-01
  0.3465    0.6000  5.585e-01
  0.3465    0.6500  5.014e-01
  0.3465    0.7000  5.159e-01
  0.3465    0.7500  5.334e-01
  0.3465    0.8000  5.338e-01
  0.3465    0.8500  5.274e-01
  0.3465    0.9000  5.169e-01
  0.3465    0.9500  5.454e-01
  0.3465    1.0000  5.628e-01
  0.3465    1.0500  5.257e-01
  0.3465    1.1000  5.212e-01
  0.3465    1.1500  5.363e-01
  0.3465    1.2000  5.523e-01
  0.3465    1.2500  4.883e-01
  0.3465    1.3000  5.523e-01
  0.3465    1.3500  5.374e-01
  0.3465    1.4000  5.575e-01
  0.3465    1.4500  5.777e-01
  0.3465    1.5000  5.666e-01
  0.3465    1.5500  5.454e-01
  0.3465    1.6000  5.418e-01
  0.3465    1.6500  5.631e-01
  0.3465    1.7000  5.598e-01
  0.3465    1.7500  5.795e-01
  0.3465    1.8000  6.102e-01
  0.3465    1.8500  5.997e-01
  0.3465    1.9000  6.312e-01
  0.3465    1.9500  6.279e-01
  0.3465    2.0000  6.416e-01
  0.3465    2.0500  6.419e-01
  0.3465    2.1000  6.330e-01
  0.3465    2.1500  6.483e-01
  0.3465    2.2000  6.317e-01
  0.3465    2.2500  7.203e-01
  0.3465    2.3000  8.379e-01
  0.3465    2.3500  8.005e-01
  0.3465    2.4000  8.918e-01
  0.3465    2.4500  9.246e-01
  0.3465    2.5000  9.764e-01
  0.3465    2.5500  1.051e+00
  0.3465    2.6000  1.139e+00
  0.3465    2.6500  1.254e+00
  0.3465    2.7000  1.408e+00
  0.3465    2.7500  1.969e+00
  0.3465    2.8000  2.507e+00
  0.3465    2.8500  3.136e+00
  0.3465    2.9000  4.226e+00
  0.3465    2.9500  6.170e+00
  0.3465    3.0000  1.001e+01
  0.3465    3.0500  1.848e+01
  0.3465    3.1000  3.756e+01
  0.3465    3.1500  5.479e+01
  0.3465    3.2000  5.507e+01
  0.3465    3.2500  4.038e+01
  0.3465    3.3000  2.193e+01
  0.3465    3.3500  1.286e+01
  0.3465    3.4000  8.636e+00
  0.3465    3.4500  6.456e+00
  0.3465    3.5000  5.052e+00
  0.3465    3.5500  3.712e+00
  0.3465    3.6000  2.772e+00
  0.3465    3.6500  2.222e+00
  0.3465    3.7000  2.043e+00
  0.3465    3.7500  1.976e+00
  0.3465    3.8000  1.783e+00
  0.3465    3.8500  1.549e+00
  0.3465    3.9000  1.468e+00
  0.3465    3.9500  1.373e+00
  0.3465    4.0000  1.251e+00
  0.3465    4.0500  1.165e+00
  0.3465    4.1000  1.147e+00
  0.3465    4.1500  1.117e+00
  0.3465    4.2000  1.121e+00
  0.3465    4.2500  1.098e+00
  0.3465    4.3000  1.122e+00
  0.3465    4.3500  1.138e+00
  0.3465    4.4000  1.184e+00
  0.3465    4.4500  1.173e+00
  0.3465    4.5000  1.064e+00
  0.3465    4.5500  9.034e-01
  0.3465    4.6000  7.604e-01
  0.3465    4.6500  6.154e-01
  0.3465    4.7000  5.533e-01
  0.3465    4.7500  5.723e-01
  0.3465    4.8000  6.382e-01
  0.3465    4.8500  6.633e-01
  0.3465    4.9000  6.747e-01
  0.3465    4.9500  6.930e-01
  0.3465    5.0000  0.000e+00

  0.3564    0.0000  5.605e-01
  0.3564    0.0500  5.323e-01
  0.3564    0.1000  5.171e-01
  0.3564    0.1500  5.356e-01
  0.3564    0.2000  5.450e-01
  0.3564    0.2500  5.009e-01
  0.3564    0.3000  5.170e-01
  0.3564    0.3500  5.356e-01
  0.3564    0.4000  5.310e-01
  0.3564    0.4500  5.558e-01
  0.3564    0.5000  5.662e-01
  0.3564    0.5500  5.119e-01
  0.3564    0.6000  5.099e-01
  0.3564    0.6500  5.257e-01
  0.3564    0.7000  5.156e-01
  0.3564    0.7500  5.328e-01
  0.3564    0.8000  5.502e-01
  0.3564    0.8500  5.465e-01
  0.3564    0.9000  5.805e-01
  0.3564    0.9500  5.179e-01
  0.3564    1.0000  4.942e-01
  0.3564    1.0500  5.383e-01
  0.3564    1.1000  5.188e-01
  0.3564    1.1500  5.441e-01
  0.3564    1.2000  5.468e-01
  0.3564    1.2500  5.577e-01
  0.3564    1.3000  5.741e-01
  0.3564    1.3500  5.455e-01
  0.3564    1.4000  5.552e-01
  0.3564    1.4500  5.151e-01
  0.3564    1.5000  5.315e-01
  0.3564    1.5500  5.515e-01
  0.3564    1.6000  5.528e-01
  0.3564    1.6500  5.752e-01
  0.3564    1.7000  5.876e-01
  0.3564    1.7500  5.892e-01
  0.3564    1.8000  5.927e-01
  0.3564    1.8500  5.415e-01
  0.3564    1.9000  6.268e-01
  0.3564    1.9500  5.546e-01
  0.3564    2.0000  5.835e-01
  0.3564    2.0500  5.976e-01
  0.3564    2.1000  6.387e-01
  0.3564    2.1500  6.754e-01
  0.3564    2.2000  6.760e-01
  0.3564    2.2500  7.188e-01
  0.3564    2.3000  6.902e-01
  0.3564    2.3500  6.637e-01
  0.3564    2.4000  7.967e-01
  0.3564    2.4500  8.120e-01
  0.3564    2.5000  8.331e-01
  0.3564    2.5500  9.235e-01
  0.3564    2.6000  9.849e-01
  0.3564    2.6500  1.112e+00
  0.3564    2.7000  1.235e+00
  0.3564    2.7500  1.344e+00
  0.3564    2.8000  1.445e+00
  0.3564    2.8500  1.912e+00
  0.3564    2.9000  2.519e+00
  0.3564    2.9500  3.163e+00
  0.3564    3.0000  4.286e+00
  0.3564    3.0500  6.327e+00
  0.3564    3.1000  1.025e+01
  0.3564    3.1500  1.887e+01
  0.3564    3.2000  3.758e+01
  0.3564    3.2500  5.430e+01
  0.3564    3.3000  5.451e+01
  0.3564    3.3500  3.961e+01
  0.3564    3.4000  2.183e+01
  0.3564    3.4500  1.296e+01
  0.3564    3.5000  8.713e+00
  0.3564    3.5500  6.543e+00
  0.3564    3.6000  5.003e+00
  0.3564    3.6500  3.681e+00
  0.3564    3.7000  2.838e+00
  0.3564    3.7500  2.311e+00
  0.3564    3.8000  2.122e+00
  0.3564    3.8500  1.922e+00
  0.3564    3.9000  1.704e+00
  0.3564    3.9500  1.573e+00
  0.3564    4.0000  1.413e+00
  0.3564    4.0500  1.303e+00
  0.3564    4.1000  1.260e+00
  0.3564    4.1500  1.212e+00
  0.3564    4.2000  1.179e+00
  0.3564    4.2500  1.174e+00
  0.3564    4.3000  1.149e+00
  0.3564    4.3500  1.135e+00
  0.3564    4.4000  1.148e+00
  0.3564    4.4500  1.181e+00
  0.3564    4.5000  1.197e+00
  0.3564    4.5500  1.192e+00
  0.3564    4.6000  1.096e+00
  0.3564    4.6500  9.207e-01
  0.3564    4.7000  7.475e-01
  0.3564    4.7500  6.248e-01
  0.3564    4.8000  5.525e-01
  0.3564    4.8500  6.014e-01
  0.3564    4.9000  6.281e-01
  0.3564    4.9500  6.639e-01
  0.3564    5.0000  0.000e+00

  0.3663    0.0000  5.561e-01
  0.3663    0.0500  5.129e-01
  0.3663    0.1000  5.212e-01
  0.3663    0.1500  5.444e-01
  0.3663    0.2000  5.190e-01
  0.3663    0.2500  5.128e-01
  0.3663    0.3000  5.600e-01
  0.3663    0.3500  5.506e-01
  0.3663    0.4000  5.273e-01
  0.3663    0.4500  5.768e-01
  0.3663    0.5000  5.097e-01
  0.3663    0.5500  5.269e-01
  0.3663    0.6000  5.609e-01
  0.3663    0.6500  5.291e-01
  0.3663    0.7000  5.279e-01
  0.3663    0.7500  5.514e-01
  0.3663    0.8000  5.661e-01
  0.3663    0.8500  4.986e-01
  0.3663    0.9000  5.224e-01
  0.3663    0.9500  5.390e-01
  0.3663    1.0000  5.364e-01
  0.3663    1.0500  5.390e-01
  0.3663    1.1000  5.175e-01
  0.3663    1.1500  5.457e-01
  0.3663    1.2000  5.517e-01
  0.3663    1.2500  5.643e-01
  0.3663    1.3000  5.309e-01
  0.3663    1.3500  5.300e-01
  0.3663    1.4000  5.397e-01
  0.3663    1.4500  5.452e-01
  0.3663    1.5000  5.446e-01
  0.3663    1.5500  5.457e-01
  0.3663    1.6000  5.452e-01
  0.3663    1.6500  5.634e-01
  0.3663    1.7000  5.805e-01
  0.3663    1.7500  5.594e-01
  0.3663    1.8000  5.385e-01
  0.3663    1.8500  5.565e-01
  0.3663    1.9000  5.671e-01
  0.3663    1.9500  5.407e-01
